"wetland_id","site","site_type","block","date.x","year","time","temp","water","wind","uni_id_date","NOMO","OROR","COYE","PIWA","EAKI","CHSP","BLGR","RBWO","TUTI","EATO","NOCA","YBCU","BGGN","CARW","YTVI","CACH","GCFL","WOTH","DOWO","BASP","WBNU","SUTA","YBCH","NOPA","WEVI","EAWP","YTWA","REVI","EABL","RHWO","AMRO","RSHA","BHCO","INBU","BHNU","BRTH","MIKI","MODO","RWBL","COGR","PABU","RTHA","PIWO","BGNN","LBHE","BLJA","AMCR","ACFL","OVEN","WODU","GREG","GRHE","EWPE","KILL","BCSP","tree_sr","tree_dist","tree_dbh","tree_ba","tupelo_dbh","pine_dbh","other_dbh","date.y","time_start","time_end","property","type","bird_sr","shan_sr_1","shan_sr_2","agriculture","ditched","rain_24","inch_24","wetland_type","hydrology","last_dry","canopy_cover","canopy_dom","midstory_cover","midstory_dom","debris_cover","debris_dom","groundcover","herb_layer","dom_herb_group","water_cover","current_water_max","high_water_mark","burn_scars","duff","duff_depth","hydro_dist","wetland_disturbance","natural_community","canopy_dom_upland","canopy_cover_upland","midstory_cover_upland","midstory_dom_upland","herb_cover_upland","herb_dom_upland","stumps","burn_scars_upland","duff.1","duff_depth_upland","time_last_fire","tree_height_mean","tree_height_sd","crown_hull_mean","canopy_cover_sim","canopy_cover_sim.1"
"HH13","halidon","wetland",1,"5/26/2021",2021,"7:57",72,0,NA,"HH13_5/26/2021",0,0,1,0,0,0,0,1,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.3,91.2,1854.10515229562,27.2,0,64,"9/10/2021","10:42","11:00","halidon","wetland",10,2.205155,2.295812,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","Summer 2021","75-100","Black Gum","0-25","Sweetgum","0-25","","50-75","Most of basin","Sedges","75-100",24,24,TRUE,TRUE,0.5,"Ditch","","Mesic Flatwood","Slash","25-50","25-50","Sweetgum","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,20.6996825396825,4.78927463302082,23.246873015873,58.348623853211,61.0650887573964
"HH14","halidon","wetland",2,"5/30/2022",2022,"7:13",71.5,0,0,"HH14_5/30/2022",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.65,99.3,1961.52405910349,99.3,0,0,"9/10/2021","12:26","12:42","halidon","wetland",12,2.400563,2.385429,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Persimmon","0-25","","25-50","Patchy","Sedges","75-100",8,24,FALSE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","25-50","0-25","None","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,16.9674468085106,6.30702488537328,27.1047659574468,50.2752293577982,59.5873175641671
"HH14","halidon","wetland",2,"5/18/2022",2022,"6:52",64,0,0,"HH14_5/18/2022",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.65,99.3,1961.52405910349,99.3,0,0,"9/10/2021","12:26","12:42","halidon","wetland",12,2.400563,2.385429,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Persimmon","0-25","","25-50","Patchy","Sedges","75-100",8,24,FALSE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","25-50","0-25","None","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,16.9674468085106,6.30702488537328,27.1047659574468,50.2752293577982,59.5873175641671
"HH14","halidon","wetland",2,"6/14/22",2022,"8:13",85.4,0,1.5,"HH14_6/14/22",1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.65,99.3,1961.52405910349,99.3,0,0,"9/10/2021","12:26","12:42","halidon","wetland",12,2.400563,2.385429,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Persimmon","0-25","","25-50","Patchy","Sedges","75-100",8,24,FALSE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","25-50","0-25","None","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,16.9674468085106,6.30702488537328,27.1047659574468,50.2752293577982,59.5873175641671
"HH14","halidon","wetland",2,"05/12/2021",2021,"8:52",61,0,NA,"HH14_05/12/2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.65,99.3,1961.52405910349,99.3,0,0,"9/10/2021","12:26","12:42","halidon","wetland",12,2.400563,2.385429,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Persimmon","0-25","","25-50","Patchy","Sedges","75-100",8,24,FALSE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","25-50","0-25","None","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,16.9674468085106,6.30702488537328,27.1047659574468,50.2752293577982,59.5873175641671
"HH14","halidon","wetland",2,"05/17/2021",2021,"7:05",52,0,NA,"HH14_05/17/2021",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.65,99.3,1961.52405910349,99.3,0,0,"9/10/2021","12:26","12:42","halidon","wetland",12,2.400563,2.385429,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Persimmon","0-25","","25-50","Patchy","Sedges","75-100",8,24,FALSE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","25-50","0-25","None","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,16.9674468085106,6.30702488537328,27.1047659574468,50.2752293577982,59.5873175641671
"HH14","halidon","wetland",2,"05/24/2021",2021,"8:26",73,0,NA,"HH14_05/24/2021",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.65,99.3,1961.52405910349,99.3,0,0,"9/10/2021","12:26","12:42","halidon","wetland",12,2.400563,2.385429,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Persimmon","0-25","","25-50","Patchy","Sedges","75-100",8,24,FALSE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","25-50","0-25","None","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,16.9674468085106,6.30702488537328,27.1047659574468,50.2752293577982,59.5873175641671
"HH17","halidon","wetland",2,"5/26/2022",2022,"7:30",71,0,0.6,"HH17_5/26/2022",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1875,160,2586.06482465551,160,0,0,"9/10/2021","1:00","1:20","halidon","wetland",8,1.634164,1.970181,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","75-100","Black Gum","0-25","None","0-25","","75-100","Whole basin","Sedges","",NA,NA,TRUE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","50-75","0-25","None","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,18.4589855072464,3.90671862645078,27.7047971014493,69.9082568807339,82.7082008900191
"HH17","halidon","wetland",2,"5/17/2022",2022,"8:52",79,0,0.7,"HH17_5/17/2022",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1875,160,2586.06482465551,160,0,0,"9/10/2021","1:00","1:20","halidon","wetland",8,1.634164,1.970181,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","75-100","Black Gum","0-25","None","0-25","","75-100","Whole basin","Sedges","",NA,NA,TRUE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","50-75","0-25","None","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,18.4589855072464,3.90671862645078,27.7047971014493,69.9082568807339,82.7082008900191
"HH17","halidon","wetland",2,"6/14/22",2022,"8:32",87,0,0.7,"HH17_6/14/22",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1875,160,2586.06482465551,160,0,0,"9/10/2021","1:00","1:20","halidon","wetland",8,1.634164,1.970181,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","75-100","Black Gum","0-25","None","0-25","","75-100","Whole basin","Sedges","",NA,NA,TRUE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","50-75","0-25","None","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,18.4589855072464,3.90671862645078,27.7047971014493,69.9082568807339,82.7082008900191
"HH17","halidon","wetland",2,"05/14/2021",2021,"8:19",55,0,NA,"HH17_05/14/2021",0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1875,160,2586.06482465551,160,0,0,"9/10/2021","1:00","1:20","halidon","wetland",8,1.634164,1.970181,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","75-100","Black Gum","0-25","None","0-25","","75-100","Whole basin","Sedges","",NA,NA,TRUE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","50-75","0-25","None","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,18.4589855072464,3.90671862645078,27.7047971014493,69.9082568807339,82.7082008900191
"HH17","halidon","wetland",2,"05/17/2021",2021,"7:37",55,0,NA,"HH17_05/17/2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1875,160,2586.06482465551,160,0,0,"9/10/2021","1:00","1:20","halidon","wetland",8,1.634164,1.970181,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","75-100","Black Gum","0-25","None","0-25","","75-100","Whole basin","Sedges","",NA,NA,TRUE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","50-75","0-25","None","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,18.4589855072464,3.90671862645078,27.7047971014493,69.9082568807339,82.7082008900191
"HH17","halidon","wetland",2,"05/24/2021",2021,"7:58",72,0,NA,"HH17_05/24/2021",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1875,160,2586.06482465551,160,0,0,"9/10/2021","1:00","1:20","halidon","wetland",8,1.634164,1.970181,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","75-100","Black Gum","0-25","None","0-25","","75-100","Whole basin","Sedges","",NA,NA,TRUE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","50-75","0-25","None","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,18.4589855072464,3.90671862645078,27.7047971014493,69.9082568807339,82.7082008900191
"HH22","halidon","wetland",2,"5/26/2022",2022,"7:08",72,0,0,"HH22_5/26/2022",0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.725,68,1089.33154466899,45.7,0,22.3,"9/10/2021","2:05","","halidon","wetland",8,1.945317,2.472484,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","Summer 2021","75-100","Black Gum","25-50","Sweetgum, Black Gum","0-25","","50-75","Most of basin","Sedges","50-75",NA,NA,FALSE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","","25-50","Sweetgum","75-100","Mix",TRUE,NA,NA,NA,NA,18.8145901639344,4.45078928347564,28.5016885245902,60.7339449541284,37.5
"HH22","halidon","wetland",2,"5/17/2022",2022,"9:07",79,0,0,"HH22_5/17/2022",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.725,68,1089.33154466899,45.7,0,22.3,"9/10/2021","2:05","","halidon","wetland",8,1.945317,2.472484,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","Summer 2021","75-100","Black Gum","25-50","Sweetgum, Black Gum","0-25","","50-75","Most of basin","Sedges","50-75",NA,NA,FALSE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","","25-50","Sweetgum","75-100","Mix",TRUE,NA,NA,NA,NA,18.8145901639344,4.45078928347564,28.5016885245902,60.7339449541284,37.5
"HH22","halidon","wetland",2,"6/14/22",2022,"8:44",85.7,0,1.1,"HH22_6/14/22",0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.725,68,1089.33154466899,45.7,0,22.3,"9/10/2021","2:05","","halidon","wetland",8,1.945317,2.472484,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","Summer 2021","75-100","Black Gum","25-50","Sweetgum, Black Gum","0-25","","50-75","Most of basin","Sedges","50-75",NA,NA,FALSE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","","25-50","Sweetgum","75-100","Mix",TRUE,NA,NA,NA,NA,18.8145901639344,4.45078928347564,28.5016885245902,60.7339449541284,37.5
"HH22","halidon","wetland",2,"05/14/2021",2021,"8:34",57,0,NA,"HH22_05/14/2021",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.725,68,1089.33154466899,45.7,0,22.3,"9/10/2021","2:05","","halidon","wetland",8,1.945317,2.472484,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","Summer 2021","75-100","Black Gum","25-50","Sweetgum, Black Gum","0-25","","50-75","Most of basin","Sedges","50-75",NA,NA,FALSE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","","25-50","Sweetgum","75-100","Mix",TRUE,NA,NA,NA,NA,18.8145901639344,4.45078928347564,28.5016885245902,60.7339449541284,37.5
"HH22","halidon","wetland",2,"05/17/2021",2021,"7:23",52,0,NA,"HH22_05/17/2021",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.725,68,1089.33154466899,45.7,0,22.3,"9/10/2021","2:05","","halidon","wetland",8,1.945317,2.472484,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","Summer 2021","75-100","Black Gum","25-50","Sweetgum, Black Gum","0-25","","50-75","Most of basin","Sedges","50-75",NA,NA,FALSE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","","25-50","Sweetgum","75-100","Mix",TRUE,NA,NA,NA,NA,18.8145901639344,4.45078928347564,28.5016885245902,60.7339449541284,37.5
"HH22","halidon","wetland",2,"05/24/2021",2021,"7:45",70,0,NA,"HH22_05/24/2021",0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.725,68,1089.33154466899,45.7,0,22.3,"9/10/2021","2:05","","halidon","wetland",8,1.945317,2.472484,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","Summer 2021","75-100","Black Gum","25-50","Sweetgum, Black Gum","0-25","","50-75","Most of basin","Sedges","50-75",NA,NA,FALSE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly","","25-50","Sweetgum","75-100","Mix",TRUE,NA,NA,NA,NA,18.8145901639344,4.45078928347564,28.5016885245902,60.7339449541284,37.5
"HH30","halidon","wetland",7,"5/18/2022",2022,"9:07",87,0,1.2,"HH30_5/18/2022",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.075,137.2,3914.53440211576,0,93.7,43.5,"9/15/2022","","","halidon","wetland",NA,NA,1.898927,NA,NA,NA,NA,"Depression Marsh","Ephem","June 2022","0-25","Loblolly","0-25","None","0-25","","75-100","Whole basin","Grasses","75-100",NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,7.03533333333333,6.29725548685034,7.03633333333333,5.5045871559633,65.9680638722555
"HH30","halidon","wetland",7,"5/31/2022",2022,"9:07",81.4,0,1.1,"HH30_5/31/2022",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.075,137.2,3914.53440211576,0,93.7,43.5,"9/15/2022","","","halidon","wetland",NA,NA,1.898927,NA,NA,NA,NA,"Depression Marsh","Ephem","June 2022","0-25","Loblolly","0-25","None","0-25","","75-100","Whole basin","Grasses","75-100",NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,7.03533333333333,6.29725548685034,7.03633333333333,5.5045871559633,65.9680638722555
"HH30","halidon","wetland",7,"6/13/22",2022,"7:09",78.5,0,0,"HH30_6/13/22",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.075,137.2,3914.53440211576,0,93.7,43.5,"9/15/2022","","","halidon","wetland",NA,NA,1.898927,NA,NA,NA,NA,"Depression Marsh","Ephem","June 2022","0-25","Loblolly","0-25","None","0-25","","75-100","Whole basin","Grasses","75-100",NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,7.03533333333333,6.29725548685034,7.03633333333333,5.5045871559633,65.9680638722555
"HH31","halidon","wetland",7,"5/18/2022",2022,"8:54",76,0,0,"HH31_5/18/2022",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.425,88.2,1755.23923148715,0,88.2,0,"9/15/2022","","","halidon","wetland",NA,NA,2.274241,NA,NA,NA,NA,"Depression Marsh","Ephem","June 2022","0-25","Loblolly","0-25","Sweetgum","0-25","","75-100","Whole basin","Grasses","75-100",NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,11.5592,3.86219380663374,23.0386,22.7522935779817,63.2552404438964
"HH31","halidon","wetland",7,"6/7/22",2022,"8:57",80,0,0.6,"HH31_6/7/22",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.425,88.2,1755.23923148715,0,88.2,0,"9/15/2022","","","halidon","wetland",NA,NA,2.274241,NA,NA,NA,NA,"Depression Marsh","Ephem","June 2022","0-25","Loblolly","0-25","Sweetgum","0-25","","75-100","Whole basin","Grasses","75-100",NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,11.5592,3.86219380663374,23.0386,22.7522935779817,63.2552404438964
"HH31","halidon","wetland",7,"6/13/22",2022,"6:56",76.9,0,0,"HH31_6/13/22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.425,88.2,1755.23923148715,0,88.2,0,"9/15/2022","","","halidon","wetland",NA,NA,2.274241,NA,NA,NA,NA,"Depression Marsh","Ephem","June 2022","0-25","Loblolly","0-25","Sweetgum","0-25","","75-100","Whole basin","Grasses","75-100",NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,11.5592,3.86219380663374,23.0386,22.7522935779817,63.2552404438964
"HH33","halidon","wetland",1,"5/18/2022",2022,"8:12",74,0,0.8,"HH33_5/18/2022",0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.125,73.8,1130.89481547599,73.8,0,0,"9/10/2021","11:30","11:50","halidon","wetland",13,2.358831,2.481502,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","25-50","Black Gum","25-50","Persimmon","25-50","","75-100","Whole basin","Sedges","75-100",12,12,TRUE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,20.0301612903226,6.01427223073268,29.3204516129032,64.5871559633028,50.386398763524
"HH33","halidon","wetland",1,"5/30/2022",2022,"8:48",81,0,0,"HH33_5/30/2022",0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.125,73.8,1130.89481547599,73.8,0,0,"9/10/2021","11:30","11:50","halidon","wetland",13,2.358831,2.481502,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","25-50","Black Gum","25-50","Persimmon","25-50","","75-100","Whole basin","Sedges","75-100",12,12,TRUE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,20.0301612903226,6.01427223073268,29.3204516129032,64.5871559633028,50.386398763524
"HH33","halidon","wetland",1,"6/13/22",2022,"8:00",80.2,0,0,"HH33_6/13/22",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.125,73.8,1130.89481547599,73.8,0,0,"9/10/2021","11:30","11:50","halidon","wetland",13,2.358831,2.481502,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","25-50","Black Gum","25-50","Persimmon","25-50","","75-100","Whole basin","Sedges","75-100",12,12,TRUE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,20.0301612903226,6.01427223073268,29.3204516129032,64.5871559633028,50.386398763524
"HH33","halidon","wetland",1,"5/15/2021",2021,"9:10",64,0,NA,"HH33_5/15/2021",0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.125,73.8,1130.89481547599,73.8,0,0,"9/10/2021","11:30","11:50","halidon","wetland",13,2.358831,2.481502,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","25-50","Black Gum","25-50","Persimmon","25-50","","75-100","Whole basin","Sedges","75-100",12,12,TRUE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,20.0301612903226,6.01427223073268,29.3204516129032,64.5871559633028,50.386398763524
"HH33","halidon","wetland",1,"5/19/2012",2021,"7:07",63,0,NA,"HH33_5/19/2012",1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.125,73.8,1130.89481547599,73.8,0,0,"9/10/2021","11:30","11:50","halidon","wetland",13,2.358831,2.481502,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","25-50","Black Gum","25-50","Persimmon","25-50","","75-100","Whole basin","Sedges","75-100",12,12,TRUE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,20.0301612903226,6.01427223073268,29.3204516129032,64.5871559633028,50.386398763524
"HH33","halidon","wetland",1,"5/26/2021",2021,"8:37",75,0,NA,"HH33_5/26/2021",0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.125,73.8,1130.89481547599,73.8,0,0,"9/10/2021","11:30","11:50","halidon","wetland",13,2.358831,2.481502,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","25-50","Black Gum","25-50","Persimmon","25-50","","75-100","Whole basin","Sedges","75-100",12,12,TRUE,FALSE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,20.0301612903226,6.01427223073268,29.3204516129032,64.5871559633028,50.386398763524
"HH34","halidon","wetland",1,"5/30/2022",2022,"8:22",79.3,0,0.8,"HH34_5/30/2022",0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.9375,113.8,2930.33625559915,67.5,46.3,0,"9/15/2022","","","halidon","wetland",9,2.06207,2.011242,NA,NA,NA,NA,"Dome Swamp","Ephem","June 2022","75-100","Black Gum","0-25","Red Bay","0-25","","75-100","Whole basin","Grasses","0-25",NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,13.0129487179487,7.07098481522031,14.391141025641,42.5688073394495,35.9633027522936
